2
18	2	1.3010299956639813
19	3	1.4771212547196624
20	4	1.6020599913279623
22	1	1.0
23	2	1.3010299956639813
24	1	1.0
25	1	1.0
26	2	1.3010299956639813
27	1	1.0
28	1	1.0
29	1	1.0
30	1	1.0
31	1	1.0
32	1	1.0
33	1	1.0
34	3	1.4771212547196624
35	1	1.0
37	3	1.4771212547196624
38	2	1.3010299956639813
39	1	1.0
40	3	1.4771212547196624
41	3	1.4771212547196624
43	2	1.3010299956639813
44	1	1.0
45	1	1.0
47	1	1.0
48	2	1.3010299956639813
49	1	1.0
50	1	1.0
51	2	1.3010299956639813
52	2	1.3010299956639813
53	2	1.3010299956639813
54	1	1.0
55	2	1.3010299956639813
56	1	1.0
57	1	1.0
58	1	1.0
59	3	1.4771212547196624
60	1	1.0
61	1	1.0
62	1	1.0
63	3	1.4771212547196624
64	2	1.3010299956639813
65	2	1.3010299956639813
66	1	1.0
67	1	1.0
68	1	1.0
69	2	1.3010299956639813
70	1	1.0
71	2	1.3010299956639813
72	1	1.0
73	2	1.3010299956639813
74	2	1.3010299956639813
75	1	1.0
76	1	1.0
77	2	1.3010299956639813
78	2	1.3010299956639813
79	1	1.0
80	2	1.3010299956639813
81	2	1.3010299956639813
82	1	1.0
83	1	1.0
84	1	1.0
85	1	1.0
86	1	1.0
87	1	1.0
88	1	1.0
89	2	1.3010299956639813
90	2	1.3010299956639813
91	1	1.0
93	1	1.0
94	8	1.9030899869919433
95	2	1.3010299956639813
97	1	1.0
98	1	1.0
99	1	1.0
100	1	1.0
101	2	1.3010299956639813
102	1	1.0
103	4	1.6020599913279623
104	1	1.0
105	1	1.0
106	1	1.0
107	1	1.0
108	2	1.3010299956639813
109	1	1.0
110	1	1.0
111	2	1.3010299956639813
112	2	1.3010299956639813
113	2	1.3010299956639813
114	3	1.4771212547196624
115	1	1.0
116	1	1.0
117	1	1.0
118	1	1.0
119	2	1.3010299956639813
120	1	1.0
121	1	1.0
123	1	1.0
124	1	1.0
125	1	1.0
126	1	1.0
127	1	1.0
128	1	1.0
129	1	1.0
130	1	1.0
131	2	1.3010299956639813
132	1	1.0
133	1	1.0
135	1	1.0
136	2	1.3010299956639813
137	1	1.0
139	1	1.0
140	1	1.0
141	1	1.0
142	2	1.3010299956639813
143	2	1.3010299956639813
144	3	1.4771212547196624
145	1	1.0
146	1	1.0
147	2	1.3010299956639813
148	2	1.3010299956639813
149	1	1.0
150	2	1.3010299956639813
151	2	1.3010299956639813
152	1	1.0
153	1	1.0
154	1	1.0
155	1	1.0
156	1	1.0
157	1	1.0
158	6	1.7781512503836434
159	1	1.0
160	1	1.0
161	1	1.0
162	1	1.0
163	1	1.0
164	1	1.0
165	3	1.4771212547196624
166	2	1.3010299956639813
168	1	1.0
169	1	1.0
170	2	1.3010299956639813
171	1	1.0
172	1	1.0
173	1	1.0
174	1	1.0
175	1	1.0
176	2	1.3010299956639813
177	1	1.0
178	1	1.0
179	1	1.0
180	1	1.0
181	2	1.3010299956639813
182	1	1.0
183	1	1.0
184	2	1.3010299956639813
185	1	1.0
186	2	1.3010299956639813
187	1	1.0
188	2	1.3010299956639813
189	1	1.0
190	2	1.3010299956639813
191	1	1.0
192	1	1.0
193	2	1.3010299956639813
194	2	1.3010299956639813
195	1	1.0
196	4	1.6020599913279623
197	1	1.0
198	2	1.3010299956639813
199	2	1.3010299956639813
balboa
0	1	1.0
bank
0	4	1.6020599913279623
1	1	1.0
2	2	1.3010299956639813
4	1	1.0
12	1	1.0
18	1	1.0
22	1	1.0
26	1	1.0
32	5	1.6989700043360187
34	1	1.0
35	1	1.0
42	2	1.3010299956639813
47	2	1.3010299956639813
48	3	1.4771212547196624
49	2	1.3010299956639813
53	2	1.3010299956639813
55	1	1.0
56	2	1.3010299956639813
58	4	1.6020599913279623
60	1	1.0
61	1	1.0
63	1	1.0
65	1	1.0
68	1	1.0
69	3	1.4771212547196624
70	1	1.0
71	6	1.7781512503836434
74	3	1.4771212547196624
75	5	1.6989700043360187
79	1	1.0
80	1	1.0
84	1	1.0
85	2	1.3010299956639813
86	1	1.0
88	3	1.4771212547196624
89	2	1.3010299956639813
91	1	1.0
98	1	1.0
100	1	1.0
105	4	1.6020599913279623
106	1	1.0
107	3	1.4771212547196624
110	4	1.6020599913279623
111	5	1.6989700043360187
112	1	1.0
115	2	1.3010299956639813
122	2	1.3010299956639813
124	1	1.0
129	1	1.0
136	4	1.6020599913279623
138	2	1.3010299956639813
140	1	1.0
145	1	1.0
147	3	1.4771212547196624
152	1	1.0
155	3	1.4771212547196624
156	1	1.0
157	10	2.0
159	2	1.3010299956639813
161	1	1.0
162	2	1.3010299956639813
164	3	1.4771212547196624
166	4	1.6020599913279623
168	1	1.0
169	2	1.3010299956639813
170	1	1.0
175	2	1.3010299956639813
176	2	1.3010299956639813
178	7	1.8450980400142567
181	1	1.0
186	1	1.0
188	3	1.4771212547196624
189	8	1.9030899869919433
190	2	1.3010299956639813
192	1	1.0
194	2	1.3010299956639813
195	2	1.3010299956639813
197	1	1.0
199	1	1.0
china
0	1	1.0
5	2	1.3010299956639813
8	2	1.3010299956639813
14	1	1.0
29	1	1.0
38	1	1.0
48	4	1.6020599913279623
55	1	1.0
65	1	1.0
69	2	1.3010299956639813
74	1	1.0
77	2	1.3010299956639813
80	2	1.3010299956639813
81	3	1.4771212547196624
90	1	1.0
110	2	1.3010299956639813
111	1	1.0
115	3	1.4771212547196624
134	1	1.0
145	2	1.3010299956639813
154	1	1.0
156	1	1.0
157	1	1.0
163	1	1.0
176	1	1.0
177	1	1.0
183	9	1.9542425094393248
190	2	1.3010299956639813
199	1	1.0
composite
0	1	1.0
2	1	1.0
3	1	1.0
4	1	1.0
5	1	1.0
6	1	1.0
7	1	1.0
8	1	1.0
9	1	1.0
10	1	1.0
14	1	1.0
15	1	1.0
17	1	1.0
19	1	1.0
23	1	1.0
25	3	1.4771212547196624
26	1	1.0
27	1	1.0
29	1	1.0
30	1	1.0
38	1	1.0
40	1	1.0
43	3	1.4771212547196624
45	1	1.0
47	1	1.0
48	1	1.0
50	1	1.0
53	2	1.3010299956639813
54	1	1.0
55	1	1.0
57	2	1.3010299956639813
58	1	1.0
59	1	1.0
61	1	1.0
62	1	1.0
64	1	1.0
68	1	1.0
69	1	1.0
71	1	1.0
72	1	1.0
73	1	1.0
74	1	1.0
78	1	1.0
80	1	1.0
81	1	1.0
82	1	1.0
83	1	1.0
84	1	1.0
85	2	1.3010299956639813
87	1	1.0
88	1	1.0
89	2	1.3010299956639813
90	1	1.0
93	1	1.0
96	1	1.0
97	1	1.0
99	1	1.0
101	1	1.0
102	1	1.0
106	1	1.0
107	1	1.0
108	2	1.3010299956639813
114	1	1.0
115	1	1.0
116	1	1.0
118	1	1.0
119	1	1.0
121	1	1.0
126	1	1.0
127	1	1.0
131	1	1.0
133	1	1.0
134	1	1.0
138	1	1.0
143	1	1.0
145	1	1.0
146	1	1.0
147	1	1.0
151	1	1.0
154	1	1.0
156	2	1.3010299956639813
163	1	1.0
164	1	1.0
165	2	1.3010299956639813
168	1	1.0
170	1	1.0
171	1	1.0
173	1	1.0
176	1	1.0
179	1	1.0
180	1	1.0
184	1	1.0
191	1	1.0
193	1	1.0
194	2	1.3010299956639813
196	1	1.0
197	1	1.0
dow
0	1	1.0
1	2	1.3010299956639813
2	2	1.3010299956639813
3	4	1.6020599913279623
4	4	1.6020599913279623
5	2	1.3010299956639813
6	1	1.0
7	1	1.0
8	2	1.3010299956639813
9	2	1.3010299956639813
10	1	1.0
11	1	1.0
12	2	1.3010299956639813
13	1	1.0
15	1	1.0
16	1	1.0
17	1	1.0
18	2	1.3010299956639813
19	2	1.3010299956639813
20	2	1.3010299956639813
22	1	1.0
23	1	1.0
24	1	1.0
25	1	1.0
26	1	1.0
27	1	1.0
28	2	1.3010299956639813
29	2	1.3010299956639813
30	2	1.3010299956639813
31	1	1.0
32	1	1.0
33	1	1.0
34	2	1.3010299956639813
35	1	1.0
36	1	1.0
37	8	1.9030899869919433
38	1	1.0
39	1	1.0
40	5	1.6989700043360187
41	1	1.0
43	2	1.3010299956639813
44	1	1.0
45	1	1.0
46	1	1.0
47	1	1.0
48	1	1.0
49	1	1.0
50	1	1.0
51	1	1.0
52	2	1.3010299956639813
53	6	1.7781512503836434
54	1	1.0
55	1	1.0
56	1	1.0
57	1	1.0
58	3	1.4771212547196624
59	3	1.4771212547196624
60	1	1.0
61	1	1.0
62	1	1.0
63	3	1.4771212547196624
64	1	1.0
65	2	1.3010299956639813
66	1	1.0
67	2	1.3010299956639813
68	1	1.0
69	1	1.0
70	1	1.0
71	1	1.0
72	2	1.3010299956639813
73	1	1.0
74	1	1.0
75	1	1.0
76	1	1.0
77	1	1.0
78	1	1.0
79	1	1.0
80	2	1.3010299956639813
81	1	1.0
82	1	1.0
83	1	1.0
84	1	1.0
85	2	1.3010299956639813
86	1	1.0
87	1	1.0
88	2	1.3010299956639813
89	2	1.3010299956639813
90	2	1.3010299956639813
91	1	1.0
93	1	1.0
94	1	1.0
95	1	1.0
96	1	1.0
97	2	1.3010299956639813
99	2	1.3010299956639813
100	1	1.0
101	1	1.0
102	1	1.0
103	4	1.6020599913279623
104	1	1.0
105	3	1.4771212547196624
106	1	1.0
107	1	1.0
108	3	1.4771212547196624
109	1	1.0
110	2	1.3010299956639813
111	2	1.3010299956639813
112	3	1.4771212547196624
113	1	1.0
114	1	1.0
115	3	1.4771212547196624
116	2	1.3010299956639813
117	1	1.0
118	1	1.0
119	1	1.0
120	2	1.3010299956639813
121	2	1.3010299956639813
123	1	1.0
124	1	1.0
125	1	1.0
126	1	1.0
127	1	1.0
128	2	1.3010299956639813
129	1	1.0
130	1	1.0
131	2	1.3010299956639813
132	2	1.3010299956639813
133	1	1.0
134	1	1.0
135	2	1.3010299956639813
136	3	1.4771212547196624
137	1	1.0
138	1	1.0
139	4	1.6020599913279623
140	1	1.0
141	1	1.0
142	2	1.3010299956639813
143	1	1.0
144	2	1.3010299956639813
145	1	1.0
146	1	1.0
147	3	1.4771212547196624
148	1	1.0
149	1	1.0
150	2	1.3010299956639813
151	2	1.3010299956639813
152	1	1.0
153	1	1.0
154	1	1.0
155	2	1.3010299956639813
156	2	1.3010299956639813
157	3	1.4771212547196624
158	3	1.4771212547196624
159	2	1.3010299956639813
160	2	1.3010299956639813
161	2	1.3010299956639813
162	1	1.0
163	2	1.3010299956639813
164	2	1.3010299956639813
165	1	1.0
166	1	1.0
167	1	1.0
168	2	1.3010299956639813
169	1	1.0
170	2	1.3010299956639813
171	1	1.0
172	1	1.0
173	3	1.4771212547196624
174	1	1.0
175	1	1.0
176	2	1.3010299956639813
177	2	1.3010299956639813
178	2	1.3010299956639813
179	1	1.0
180	2	1.3010299956639813
181	2	1.3010299956639813
182	2	1.3010299956639813
183	1	1.0
184	1	1.0
185	1	1.0
187	1	1.0
188	1	1.0
189	2	1.3010299956639813
190	1	1.0
191	1	1.0
192	2	1.3010299956639813
193	2	1.3010299956639813
194	2	1.3010299956639813
195	1	1.0
197	3	1.4771212547196624
198	2	1.3010299956639813
199	1	1.0
friday
0	1	1.0
1	1	1.0
2	2	1.3010299956639813
3	5	1.6989700043360187
4	1	1.0
6	2	1.3010299956639813
11	1	1.0
17	1	1.0
19	1	1.0
28	2	1.3010299956639813
29	2	1.3010299956639813
34	3	1.4771212547196624
37	2	1.3010299956639813
38	3	1.4771212547196624
39	8	1.9030899869919433
40	5	1.6989700043360187
44	1	1.0
45	4	1.6020599913279623
46	1	1.0
47	1	1.0
48	2	1.3010299956639813
53	1	1.0
55	1	1.0
56	3	1.4771212547196624
60	1	1.0
63	5	1.6989700043360187
64	2	1.3010299956639813
71	1	1.0
74	1	1.0
76	4	1.6020599913279623
79	1	1.0
80	3	1.4771212547196624
81	2	1.3010299956639813
82	3	1.4771212547196624
83	4	1.6020599913279623
86	1	1.0
89	4	1.6020599913279623
90	1	1.0
97	1	1.0
100	1	1.0
103	2	1.3010299956639813
108	1	1.0
110	1	1.0
112	1	1.0
113	1	1.0
116	3	1.4771212547196624
120	1	1.0
121	7	1.8450980400142567
123	5	1.6989700043360187
129	1	1.0
130	3	1.4771212547196624
131	4	1.6020599913279623
132	2	1.3010299956639813
133	2	1.3010299956639813
136	1	1.0
137	1	1.0
141	1	1.0
143	3	1.4771212547196624
145	1	1.0
146	1	1.0
147	1	1.0
149	1	1.0
153	2	1.3010299956639813
156	2	1.3010299956639813
164	4	1.6020599913279623
168	2	1.3010299956639813
169	3	1.4771212547196624
170	1	1.0
171	1	1.0
176	1	1.0
188	1	1.0
193	3	1.4771212547196624
hideyuki
0	1	1.0
81	1	1.0
holdings
0	1	1.0
11	1	1.0
12	1	1.0
14	1	1.0
19	1	1.0
47	1	1.0
48	1	1.0
61	2	1.3010299956639813
74	1	1.0
95	1	1.0
130	1	1.0
132	1	1.0
135	1	1.0
136	1	1.0
143	1	1.0
147	1	1.0
151	1	1.0
164	1	1.0
190	2	1.3010299956639813
hong
0	1	1.0
8	3	1.4771212547196624
10	1	1.0
14	5	1.6989700043360187
19	1	1.0
23	1	1.0
26	1	1.0
48	4	1.6020599913279623
55	1	1.0
58	1	1.0
69	3	1.4771212547196624
71	2	1.3010299956639813
74	4	1.6020599913279623
80	3	1.4771212547196624
81	2	1.3010299956639813
88	1	1.0
97	1	1.0
143	2	1.3010299956639813
183	1	1.0
190	4	1.6020599913279623
197	1	1.0
indonesian
0	2	1.3010299956639813
71	1	1.0
74	1	1.0
industrial
0	1	1.0
1	2	1.3010299956639813
2	1	1.0
3	1	1.0
4	3	1.4771212547196624
5	1	1.0
6	1	1.0
7	1	1.0
8	2	1.3010299956639813
9	1	1.0
10	1	1.0
11	1	1.0
12	1	1.0
13	1	1.0
15	1	1.0
16	1	1.0
17	1	1.0
18	1	1.0
19	2	1.3010299956639813
20	1	1.0
22	1	1.0
23	1	1.0
24	1	1.0
25	1	1.0
26	1	1.0
27	1	1.0
28	2	1.3010299956639813
29	1	1.0
30	1	1.0
31	1	1.0
32	1	1.0
33	1	1.0
34	2	1.3010299956639813
35	1	1.0
37	2	1.3010299956639813
38	1	1.0
39	3	1.4771212547196624
40	2	1.3010299956639813
41	1	1.0
43	1	1.0
44	1	1.0
45	1	1.0
47	1	1.0
48	1	1.0
49	1	1.0
50	1	1.0
51	1	1.0
52	7	1.8450980400142567
53	2	1.3010299956639813
54	1	1.0
55	1	1.0
56	1	1.0
57	1	1.0
58	1	1.0
59	1	1.0
60	1	1.0
61	1	1.0
62	1	1.0
63	1	1.0
64	1	1.0
65	2	1.3010299956639813
66	1	1.0
67	1	1.0
68	1	1.0
69	1	1.0
70	1	1.0
71	1	1.0
72	1	1.0
73	1	1.0
74	1	1.0
75	1	1.0
76	1	1.0
77	1	1.0
78	1	1.0
79	3	1.4771212547196624
80	2	1.3010299956639813
81	1	1.0
82	1	1.0
83	1	1.0
84	1	1.0
85	1	1.0
86	1	1.0
87	1	1.0
88	1	1.0
89	1	1.0
90	2	1.3010299956639813
91	1	1.0
93	1	1.0
94	1	1.0
95	1	1.0
97	1	1.0
98	1	1.0
99	1	1.0
100	1	1.0
101	1	1.0
102	1	1.0
103	1	1.0
104	1	1.0
105	1	1.0
106	1	1.0
107	1	1.0
108	2	1.3010299956639813
109	1	1.0
110	1	1.0
111	2	1.3010299956639813
112	1	1.0
113	1	1.0
114	1	1.0
115	1	1.0
116	1	1.0
117	1	1.0
118	1	1.0
119	1	1.0
120	1	1.0
121	2	1.3010299956639813
123	1	1.0
124	1	1.0
126	1	1.0
127	1	1.0
128	1	1.0
129	1	1.0
130	1	1.0
131	2	1.3010299956639813
132	1	1.0
133	1	1.0
134	2	1.3010299956639813
135	1	1.0
136	1	1.0
137	1	1.0
138	1	1.0
139	1	1.0
140	1	1.0
141	1	1.0
142	2	1.3010299956639813
143	1	1.0
144	2	1.3010299956639813
145	1	1.0
146	1	1.0
147	1	1.0
149	1	1.0
150	1	1.0
151	1	1.0
152	1	1.0
153	1	1.0
154	1	1.0
155	1	1.0
156	1	1.0
157	1	1.0
158	1	1.0
159	1	1.0
160	1	1.0
161	1	1.0
162	1	1.0
163	1	1.0
164	1	1.0
165	1	1.0
166	1	1.0
168	1	1.0
169	1	1.0
170	2	1.3010299956639813
171	1	1.0
172	1	1.0
173	1	1.0
174	1	1.0
175	1	1.0
176	1	1.0
177	2	1.3010299956639813
178	1	1.0
179	1	1.0
180	2	1.3010299956639813
181	1	1.0
182	1	1.0
183	1	1.0
184	1	1.0
185	1	1.0
187	1	1.0
188	1	1.0
189	1	1.0
190	1	1.0
191	1	1.0
192	1	1.0
193	1	1.0
194	1	1.0
195	1	1.0
197	1	1.0
198	3	1.4771212547196624
199	1	1.0
industries
0	2	1.3010299956639813
1	1	1.0
8	1	1.0
10	1	1.0
66	1	1.0
86	1	1.0
insurance
0	2	1.3010299956639813
1	1	1.0
22	3	1.4771212547196624
64	1	1.0
118	2	1.3010299956639813
122	1	1.0
140	1	1.0
148	1	1.0
157	1	1.0
188	1	1.0
ishiguro
0	1	1.0
81	1	1.0
jfe
0	1	1.0
74	1	1.0
jp
0	1	1.0
january
0	1	1.0
1	3	1.4771212547196624
2	1	1.0
3	2	1.3010299956639813
5	1	1.0
7	1	1.0
12	2	1.3010299956639813
13	1	1.0
14	2	1.3010299956639813
17	2	1.3010299956639813
18	1	1.0
38	3	1.4771212547196624
58	1	1.0
59	1	1.0
60	3	1.4771212547196624
76	1	1.0
japan
0	1	1.0
8	1	1.0
10	1	1.0
19	4	1.6020599913279623
20	2	1.3010299956639813
21	1	1.0
22	2	1.3010299956639813
23	2	1.3010299956639813
24	3	1.4771212547196624
25	3	1.4771212547196624
26	1	1.0
27	1	1.0
28	7	1.8450980400142567
29	1	1.0
45	1	1.0
48	1	1.0
52	1	1.0
55	1	1.0
64	1	1.0
74	3	1.4771212547196624
80	2	1.3010299956639813
108	1	1.0
143	1	1.0
147	1	1.0
190	2	1.3010299956639813
197	1	1.0
japanese
0	2	1.3010299956639813
8	1	1.0
21	1	1.0
23	2	1.3010299956639813
25	1	1.0
26	4	1.6020599913279623
33	1	1.0
34	1	1.0
49	1	1.0
50	1	1.0
55	2	1.3010299956639813
71	1	1.0
74	3	1.4771212547196624
80	1	1.0
81	1	1.0
97	2	1.3010299956639813
101	1	1.0
104	1	1.0
